id_student,overallstay
195345,285.0
195940,406.0
197527,301.0
201655,29.0
205978,71.0
226839,293.0
228235,56.0
228909,154.0
229326,183.0
230383,299.0
235371,327.0
237913,349.0
238144,304.0
242893,145.0
245784,299.0
247457,274.0
247967,224.0
249154,315.0
252863,280.0
254313,71.0
254612,321.0
255957,115.0
258268,284.0
258840,347.0
260137,422.0
260216,363.0
260777,154.0
263448,364.0
264281,155.0
264694,285.0
264732,58.0
265466,279.0
267774,211.0
269510,294.0
270191,70.0
271047,287.0
272000,368.0
272617,314.0
275006,411.0
275180,361.0
275296,298.0
276925,416.0
277967,278.0
279238,47.0
280054,294.0
280152,315.0
284246,279.0
284762,344.0
285470,411.0
285992,132.0
286338,322.0
286947,298.0
288086,350.0
288655,30.0
290184,280.0
292813,99.0
293387,285.0
293989,122.0
294134,327.0
297179,379.0
297685,404.0
297806,318.0
298187,291.0
298303,267.0
298961,350.0
300819,297.0
303165,321.0
303617,293.0
305909,424.0
306478,330.0
306880,87.0
308775,294.0
308850,266.0
314252,291.0
314675,417.0
314801,292.0
316421,162.0
321450,276.0
322184,256.0
322574,384.0
327224,267.0
327940,301.0
330917,291.0
330981,51.0
335035,318.0
335765,160.0
338554,312.0
340216,417.0
340592,284.0
340899,252.0
341611,347.0
342192,348.0
343138,301.0
345128,297.0
349924,57.0
350312,336.0
350797,276.0
351050,371.0
353617,285.0
357901,377.0
358001,287.0
358204,276.0
361411,341.0
363213,298.0
364527,276.0
365097,365.0
365111,294.0
366479,424.0
366791,41.0
368521,363.0
369234,297.0
372602,413.0
373174,282.0
373846,160.0
376117,130.0
379212,153.0
379720,285.0
380515,98.0
381882,286.0
384266,48.0
385341,341.0
385405,267.0
387276,7.0
387406,293.0
387773,364.0
388738,259.0
391937,279.0
393529,13.0
394314,285.0
395169,56.0
395320,377.0
395822,305.0
396016,307.0
396673,287.0
397414,321.0
398071,85.0
398442,327.0
399737,347.0
400549,298.0
401317,306.0
402180,362.0
403213,335.0
404121,294.0
404415,353.0
406000,322.0
409708,322.0
411105,29.0
411150,188.0
412081,266.0
412343,377.0
414663,102.0
417971,168.0
417978,286.0
417986,339.0
418077,321.0
418206,157.0
418502,148.0
419924,215.0
420631,328.0
423398,301.0
423613,34.0
424220,314.0
424586,129.0
425314,95.0
425772,299.0
426340,71.0
426624,300.0
430530,211.0
433064,293.0
433939,289.0
435287,287.0
437550,404.0
439677,336.0
439806,313.0
440912,43.0
442685,47.0
442745,154.0
444361,305.0
444545,307.0
444768,413.0
445136,312.0
445647,148.0
445774,339.0
446619,216.0
447124,362.0
447324,321.0
467396,403.0
469579,375.0
469803,17.0
470464,370.0
473095,279.0
473271,304.0
473444,6.0
474387,423.0
474408,322.0
475363,406.0
476253,113.0
476769,365.0
478412,340.0
480988,98.0
481593,301.0
481790,279.0
483315,378.0
483508,267.0
483674,336.0
484158,93.0
484252,350.0
484443,291.0
484490,378.0
484550,291.0
485439,100.0
485853,100.0
486516,292.0
488242,27.0
488854,155.0
490299,40.0
490648,384.0
491001,104.0
491387,343.0
492579,58.0
492592,312.0
492676,349.0
492979,305.0
493443,348.0
493460,384.0
493609,175.0
493763,197.0
494212,162.0
495239,298.0
495489,283.0
495522,269.0
495786,376.0
496373,71.0
496381,325.0
497074,313.0
497084,299.0
498841,287.0
499790,292.0
499819,314.0
500502,332.0
501414,75.0
502767,334.0
503159,161.0
503663,32.0
504066,32.0
504597,293.0
505595,208.0
505692,12.0
505871,371.0
505878,299.0
506020,305.0
506219,307.0
506679,43.0
507014,422.0
507149,362.0
507386,284.0
507783,294.0
508431,47.0
509466,371.0
509578,300.0
509935,319.0
510068,334.0
510471,305.0
511001,277.0
511295,383.0
511424,63.0
511807,404.0
511962,54.0
512411,294.0
512493,83.0
512722,284.0
513250,307.0
513751,301.0
514006,70.0
514581,116.0
515329,304.0
515349,276.0
516434,383.0
516588,312.0
517112,38.0
518389,306.0
519995,12.0
520024,305.0
520076,398.0
520972,356.0
521081,412.0
521164,283.0
522189,314.0
522381,329.0
522478,322.0
522784,56.0
523132,343.0
523831,284.0
523905,356.0
524043,328.0
526789,134.0
526844,49.0
527102,422.0
527742,310.0
528432,319.0
528702,285.0
530021,226.0
530772,417.0
530941,301.0
530960,15.0
531450,310.0
531753,384.0
531865,335.0
532779,353.0
532794,27.0
533209,283.0
534428,343.0
534588,21.0
534715,305.0
534884,209.0
535963,297.0
536767,304.0
537194,346.0
537221,129.0
537640,393.0
539635,291.0
539657,172.0
541123,167.0
541171,384.0
541315,315.0
541476,340.0
541995,91.0
542164,343.0
543439,370.0
544177,86.0
545964,340.0
546114,85.0
546250,329.0
547408,333.0
547788,361.0
549288,101.0
549775,279.0
549839,13.0
550081,390.0
550245,419.0
551000,291.0
551237,25.0
551242,364.0
551276,384.0
551922,424.0
552698,277.0
553196,49.0
554048,327.0
554243,293.0
554599,292.0
555749,293.0
556290,205.0
556644,329.0
556863,375.0
557085,110.0
559344,343.0
559685,292.0
559973,211.0
560089,390.0
560208,297.0
560597,424.0
560652,343.0
561206,286.0
561608,293.0
561618,332.0
561752,415.0
561773,51.0
561798,98.0
561979,293.0
562239,424.0
562769,70.0
563027,322.0
563302,292.0
563820,293.0
564115,389.0
564278,325.0
565182,299.0
565273,423.0
565575,301.0
565576,417.0
565599,393.0
568019,287.0
568232,404.0
568749,425.0
568775,179.0
569157,26.0
569256,53.0
569589,390.0
569981,328.0
570275,307.0
570484,409.0
570692,203.0
571334,375.0
571395,349.0
571641,336.0
571868,84.0
572032,424.0
572101,423.0
572106,422.0
572119,384.0
572306,416.0
572371,345.0
572395,303.0
572496,406.0
572538,392.0
573130,382.0
573131,273.0
573159,313.0
573252,65.0
573297,322.0
573534,298.0
573554,21.0
573713,411.0
573873,382.0
573934,375.0
574031,416.0
574063,424.0
574244,371.0
574253,424.0
574306,18.0
574512,391.0
574841,307.0
574849,285.0
574865,398.0
575404,332.0
575630,349.0
575892,120.0
576203,370.0
576262,232.0
576268,424.0
576445,88.0
576689,393.0
576913,290.0
576923,423.0
577354,105.0
577467,313.0
577618,393.0
577645,376.0
577728,334.0
577743,342.0
577934,152.0
577965,334.0
578132,313.0
578418,277.0
578439,350.0
578445,36.0
578551,404.0
578710,310.0
578861,423.0
579031,50.0
579161,356.0
579201,85.0
579251,292.0
579409,315.0
579486,343.0
581016,423.0
581118,306.0
581178,343.0
581235,406.0
581672,26.0
581866,322.0
581877,369.0
582040,335.0
582253,305.0
582348,307.0
582460,332.0
582694,222.0
582709,293.0
582816,398.0
582898,418.0
582933,282.0
582964,384.0
583179,37.0
583775,303.0
583843,319.0
583954,398.0
584274,7.0
584283,87.0
584509,301.0
584539,342.0
584595,145.0
584664,77.0
584733,287.0
584864,305.0
585074,312.0
585762,279.0
585963,237.0
586036,339.0
586134,320.0
586142,424.0
586180,299.0
586376,384.0
586398,125.0
586502,264.0
586516,349.0
586561,92.0
586652,413.0
586818,332.0
587037,282.0
587054,294.0
587434,214.0
587459,405.0
587860,419.0
588062,75.0
588166,306.0
588207,284.0
588251,417.0
588944,356.0
588991,287.0
589133,322.0
589554,349.0
589621,424.0
589935,319.0
589968,41.0
590086,335.0
590122,361.0
590416,392.0
590444,235.0
590593,185.0
590668,299.0
590764,42.0
590854,362.0
590867,92.0
591159,132.0
591986,276.0
591999,272.0
592090,28.0
592135,333.0
592139,382.0
592258,398.0
592262,35.0
592733,416.0
592815,100.0
593000,290.0
593346,413.0
593476,406.0
593583,189.0
593791,27.0
593819,115.0
594083,342.0
594282,418.0
594872,393.0
595018,39.0
595130,325.0
595137,312.0
595365,397.0
595421,424.0
595850,72.0
595892,419.0
596072,47.0
596128,314.0
596151,292.0
596496,33.0
596513,382.0
596728,290.0
596744,111.0
596988,416.0
597532,179.0
597539,347.0
597744,320.0
597853,230.0
598035,341.0
598201,336.0
598282,356.0
598313,320.0
598317,11.0
598395,90.0
598581,350.0
598769,287.0
598837,361.0
599108,319.0
599232,52.0
599323,326.0
599355,315.0
599644,36.0
600387,284.0
600398,403.0
600404,311.0
600415,313.0
600428,391.0
600463,301.0
600606,356.0
600658,332.0
600664,413.0
601247,343.0
601285,149.0
601316,197.0
601706,299.0
601803,417.0
601874,266.0
601882,60.0
601930,134.0
601983,330.0
602109,287.0
602448,278.0
602471,343.0
602570,391.0
602666,307.0
602696,415.0
602779,292.0
602865,419.0
602943,315.0
603055,300.0
603113,327.0
603121,273.0
603200,347.0
603203,9.0
603580,279.0
603731,346.0
603746,384.0
603921,297.0
604358,314.0
604725,378.0
604950,291.0
604990,424.0
605068,424.0
605089,398.0
605186,290.0
605243,419.0
605383,76.0
605770,292.0
605771,424.0
605901,292.0
606004,33.0
606027,313.0
606105,362.0
606134,370.0
606239,292.0
606391,320.0
606442,398.0
606517,291.0
606531,343.0
606535,347.0
606586,335.0
606861,397.0
606864,332.0
606914,313.0
607062,307.0
607176,235.0
607603,310.0
607923,283.0
608068,231.0
608134,286.0
608195,291.0
608319,46.0
608448,392.0
608851,297.0
609194,424.0
609203,346.0
609403,307.0
609927,293.0
610385,424.0
610405,383.0
610437,10.0
610470,320.0
610494,33.0
610545,300.0
611241,292.0
611268,285.0
611275,243.0
611329,299.0
611821,382.0
612135,362.0
612230,396.0
612247,357.0
612337,29.0
612473,42.0
612566,424.0
612750,273.0
613102,293.0
613135,398.0
613380,424.0
613909,305.0
614159,363.0
614405,101.0
615016,50.0
615165,55.0
615263,70.0
616660,299.0
617297,313.0
617521,398.0
617525,347.0
617530,272.0
617671,129.0
617804,31.0
617811,126.0
618197,396.0
618589,328.0
618734,373.0
618858,88.0
618960,412.0
618983,371.0
618994,329.0
619052,313.0
619935,336.0
620000,410.0
620115,290.0
620135,41.0
620550,326.0
620655,154.0
620698,384.0
621487,329.0
621826,314.0
621856,419.0
621899,39.0
621935,111.0
622007,419.0
622117,193.0
622313,300.0
622573,303.0
622722,127.0
623042,286.0
623097,424.0
623319,121.0
623376,340.0
623441,369.0
623519,298.0
623648,300.0
623689,411.0
624342,333.0
624709,321.0
624795,77.0
625666,328.0
625709,354.0
625826,292.0
626012,303.0
626075,353.0
626139,369.0
626159,416.0
626195,356.0
626210,349.0
626597,6.0
626646,313.0
626660,86.0
626740,300.0
626835,78.0
627119,98.0
627269,392.0
627563,301.0
627660,412.0
627968,424.0
628388,278.0
628435,6.0
628656,362.0
628679,416.0
628819,142.0
628991,384.0
629053,298.0
629127,384.0
629245,307.0
629553,292.0
630274,398.0
630286,355.0
630343,80.0
630404,424.0
630465,103.0
630597,303.0
630697,403.0
630716,279.0
630773,283.0
630834,378.0
631230,424.0
631248,294.0
631266,417.0
631416,424.0
631561,279.0
631640,286.0
631775,328.0
631954,329.0
632144,119.0
632255,177.0
632281,396.0
632431,18.0
632473,272.0
632605,409.0
632632,311.0
632722,159.0
632955,343.0
633016,24.0
633206,423.0
633902,339.0
633949,300.0
634247,297.0
634636,292.0
634772,424.0
635251,30.0
635328,347.0
635425,34.0
635452,305.0
635561,363.0
635716,44.0
635777,410.0
635890,361.0
635921,354.0
635924,284.0
636064,67.0
636302,382.0
636525,319.0
636660,375.0
636807,33.0
636953,350.0
637003,413.0
637063,406.0
637238,319.0
637279,279.0
637295,79.0
637348,286.0
637370,276.0
637382,276.0
637388,415.0
637414,357.0
637586,424.0
637715,375.0
637810,384.0
637815,283.0
637820,283.0
637867,278.0
637903,299.0
638036,183.0
638417,108.0
638516,413.0
638544,292.0
638554,236.0
638575,31.0
638756,410.0
638818,36.0
638997,291.0
639659,137.0
639663,279.0
639724,392.0
640225,301.0
640265,119.0
640289,285.0
640291,237.0
640330,162.0
640425,342.0
640455,370.0
640501,89.0
640701,279.0
640706,288.0
640712,32.0
640753,377.0
641045,153.0
641262,93.0
641329,353.0
641540,79.0
641616,311.0
641795,162.0
641840,267.0
641992,110.0
642067,391.0
642075,285.0
642083,423.0
642122,329.0
642201,293.0
642250,314.0
642292,166.0
642405,341.0
642413,357.0
642439,351.0
642550,332.0
642595,402.0
642600,279.0
642633,384.0
642698,406.0
642731,69.0
642802,137.0
642834,339.0
642836,28.0
642988,298.0
643172,357.0
643208,378.0
643321,371.0
643354,287.0
643587,409.0
643608,149.0
643953,356.0
643986,384.0
644069,336.0
644101,309.0
644164,416.0
644172,285.0
644362,300.0
644482,163.0
644484,325.0
644599,348.0
644793,304.0
644822,423.0
644863,300.0
644883,41.0
644975,61.0
644993,383.0
645042,422.0
645047,391.0
645052,21.0
645098,306.0
645183,299.0
645248,187.0
645256,402.0
645359,424.0
645370,384.0
645371,321.0
645420,406.0
645510,142.0
645639,398.0
645678,374.0
645753,320.0
645793,404.0
645950,415.0
645996,40.0
646004,279.0
646063,307.0
646075,327.0
646119,364.0
646133,156.0
646151,154.0
646178,350.0
646202,348.0
646260,362.0
646352,319.0
646415,412.0
646418,409.0
646445,52.0
646455,122.0
646482,341.0
646484,377.0
646515,4.0
646579,419.0
646580,56.0
646618,398.0
646636,40.0
646659,412.0
646691,367.0
646770,105.0
646776,343.0
646781,267.0
646798,291.0
646844,416.0
646852,314.0
646901,378.0
646906,33.0
647056,279.0
647126,141.0
647200,382.0
647220,72.0
647312,147.0
647346,348.0
647385,363.0
647393,265.0
647395,341.0
647502,418.0
647511,287.0
647553,266.0
647711,263.0
647740,154.0
647762,283.0
647764,285.0
647774,84.0
647803,285.0
647807,67.0
647864,31.0
647876,424.0
647883,397.0
647940,126.0
647964,104.0
647967,383.0
647982,301.0
647993,118.0
647999,143.0
648063,424.0
648082,424.0
648119,325.0
648120,267.0
648127,330.0
648131,384.0
648135,343.0
648182,418.0
648194,404.0
648201,346.0
648203,48.0
648238,82.0
648247,158.0
648262,424.0
648310,415.0
648311,411.0
648317,74.0
648335,412.0
648386,242.0
648391,353.0
648416,384.0
648449,413.0
648476,413.0
648487,424.0
648519,86.0
648537,306.0
648543,424.0
648549,292.0
648553,398.0
648556,161.0
648585,411.0
648589,42.0
648596,60.0
648640,16.0
648676,334.0
648693,364.0
648709,213.0
648713,424.0
648728,369.0
648751,355.0
648754,169.0
648760,424.0
648778,369.0
648807,423.0
648820,62.0
648845,293.0
648928,189.0
648951,423.0
648961,67.0
648985,402.0
649000,173.0
649018,310.0
649025,402.0
649026,230.0
649027,322.0
649110,404.0
649119,389.0
649189,418.0
649209,94.0
649221,422.0
649231,384.0
649247,132.0
649278,139.0
649291,314.0
649345,423.0
649351,136.0
649444,124.0
649518,402.0
649542,167.0
649543,419.0
649578,362.0
649621,294.0
649638,150.0
649654,297.0
649686,73.0
649692,360.0
649731,111.0
649742,356.0
649749,301.0
649795,415.0
649824,419.0
649886,50.0
649905,362.0
649962,381.0
649980,260.0
650050,419.0
650090,159.0
650114,402.0
650121,26.0
650161,416.0
650181,120.0
650247,398.0
650269,418.0
650354,166.0
650357,138.0
650371,412.0
650433,340.0
650451,194.0
650517,314.0
650531,285.0
650548,360.0
650565,292.0
650606,413.0
650676,167.0
650746,167.0
650797,390.0
650953,405.0
650958,410.0
650961,193.0
650964,167.0
650979,413.0
651004,212.0
651008,377.0
651027,396.0
651030,156.0
651065,341.0
651087,382.0
651089,303.0
651148,375.0
651177,321.0
651209,383.0
651257,301.0
651278,383.0
651324,415.0
651359,298.0
651394,368.0
651415,412.0
651429,342.0
651520,160.0
651544,413.0
651586,156.0
651605,315.0
651609,162.0
651610,163.0
651655,319.0
651659,279.0
651678,292.0
651775,283.0
651778,398.0
651798,55.0
651801,37.0
651814,125.0
651831,29.0
651863,412.0
651883,362.0
651925,318.0
651939,409.0
651974,154.0
651979,412.0
651980,306.0
651991,307.0
652006,1.0
652017,14.0
652044,292.0
652090,284.0
652105,325.0
652114,398.0
652130,159.0
652149,392.0
652156,384.0
652158,411.0
652226,381.0
652288,411.0
652315,104.0
652366,133.0
652390,396.0
652522,405.0
652533,93.0
652553,383.0
652556,327.0
652558,159.0
652572,300.0
652584,13.0
652585,85.0
652586,348.0
652605,363.0
652731,62.0
652744,134.0
652754,405.0
652803,156.0
652818,391.0
652851,377.0
652886,333.0
652906,121.0
652933,54.0
652969,404.0
653027,391.0
653034,113.0
653052,404.0
653059,377.0
653068,339.0
653086,346.0
653097,156.0
653188,378.0
653193,29.0
653239,405.0
653240,312.0
653244,114.0
653262,382.0
653295,35.0
653384,311.0
653385,154.0
653465,378.0
653541,233.0
653551,109.0
653577,300.0
653597,291.0
653633,261.0
653664,311.0
653702,392.0
653730,71.0
653752,304.0
653762,371.0
653826,66.0
653840,335.0
653870,391.0
653944,374.0
653951,292.0
653952,55.0
653958,285.0
654001,137.0
654005,291.0
654043,307.0
654071,195.0
654206,319.0
654214,148.0
654256,33.0
654259,132.0
654265,82.0
654333,73.0
654392,196.0
654404,318.0
654415,381.0
654422,92.0
654524,384.0
654545,286.0
654585,384.0
654639,146.0
654657,369.0
654678,153.0
654796,68.0
654856,311.0
654913,0.0
654923,60.0
654958,137.0
655084,382.0
655086,315.0
655152,155.0
655155,159.0
655224,111.0
655230,257.0
655296,356.0
655314,313.0
655342,397.0
655406,16.0
655414,76.0
655460,278.0
655471,300.0
655546,291.0
655547,279.0
655572,320.0
655605,370.0
655613,279.0
655662,389.0
655668,333.0
655828,367.0
655829,19.0
655878,77.0
655992,46.0
656067,378.0
656089,232.0
656112,111.0
656122,247.0
656129,100.0
656181,360.0
656187,279.0
656190,370.0
656194,348.0
656196,369.0
656197,340.0
656200,279.0
656204,274.0
656206,367.0
656208,370.0
656217,376.0
656222,390.0
656227,279.0
656228,131.0
656253,370.0
656276,382.0
656352,306.0
656373,322.0
656386,293.0
656412,85.0
656453,125.0
656455,370.0
656472,86.0
656475,279.0
656481,279.0
656494,267.0
656522,332.0
656540,304.0
656549,302.0
656557,389.0
656566,357.0
656576,14.0
656681,286.0
656698,360.0
656711,279.0
656755,389.0
656784,355.0
656873,286.0
656915,321.0
656990,357.0
657032,305.0
657099,290.0
657290,335.0
657293,384.0
674201,168.0
674214,354.0
674276,364.0
674280,64.0
674290,299.0
674319,92.0
674322,350.0
674323,114.0
674349,339.0
674495,363.0
674501,12.0
674502,111.0
674548,177.0
674576,292.0
674605,342.0
674616,374.0
674643,8.0
674746,44.0
674748,189.0
674758,199.0
674777,363.0
674784,290.0
674922,369.0
674960,377.0
675042,291.0
675047,126.0
675059,378.0
675085,313.0
675094,256.0
675096,317.0
675116,91.0
675159,333.0
675161,12.0
675165,32.0
675178,23.0
675223,291.0
675231,301.0
675246,82.0
675526,361.0
675576,336.0
675627,54.0
675671,277.0
675673,83.0
675728,376.0
675750,186.0
675807,322.0
675922,106.0
675929,371.0
676011,375.0
676093,90.0
676151,313.0
676169,355.0
676176,374.0
676258,89.0
676322,291.0
676350,346.0
676376,30.0
676401,291.0
676420,136.0
676428,336.0
676604,370.0
676633,363.0
676705,333.0
676750,348.0
676785,57.0
676898,284.0
676948,279.0
676962,332.0
676969,292.0
676973,97.0
677004,293.0
677039,64.0
677154,367.0
677190,4.0
677201,356.0
677203,355.0
677230,53.0
677338,118.0
677411,94.0
677462,343.0
677498,333.0
677630,360.0
677706,29.0
677744,35.0
677846,284.0
677864,36.0
677873,290.0
677877,185.0
677879,342.0
677892,355.0
677922,291.0
677950,36.0
677997,305.0
678016,103.0
678025,363.0
678038,353.0
678057,297.0
678080,277.0
678085,363.0
678105,360.0
678107,34.0
678109,91.0
678110,363.0
678114,113.0
678144,321.0
678212,177.0
678213,198.0
678244,319.0
678246,313.0
678278,267.0
678283,336.0
678314,346.0
678327,47.0
678328,3.0
678335,299.0
678367,219.0
678373,286.0
678398,62.0
678444,273.0
678550,69.0
678575,213.0
678578,190.0
678585,111.0
678623,291.0
678661,361.0
678680,313.0
678688,343.0
678702,98.0
678770,292.0
678777,290.0
678795,86.0
678801,238.0
678815,356.0
678906,339.0
678953,158.0
678955,348.0
678975,100.0
678995,360.0
679057,14.0
679059,357.0
679174,315.0
679218,340.0
679232,328.0
679439,346.0
679457,325.0
679504,104.0
679528,8.0
679559,355.0
679568,7.0
679675,69.0
679716,348.0
679724,233.0
679726,83.0
679747,97.0
679798,294.0
679828,307.0
679918,354.0
679919,38.0
679967,287.0
679971,314.0
679989,132.0
680009,298.0
680110,103.0
680146,300.0
680162,293.0
680174,283.0
680219,334.0
680290,284.0
680453,328.0
680471,326.0
680522,100.0
680530,293.0
680541,313.0
680545,290.0
680559,334.0
680560,98.0
680591,223.0
680723,350.0
680732,45.0
680787,306.0
680798,312.0
680816,96.0
680862,320.0
680878,36.0
680918,321.0
680926,313.0
680959,98.0
680970,291.0
680991,57.0
681016,9.0
681089,64.0
681150,343.0
681166,35.0
681222,285.0
681289,325.0
681384,348.0
681566,347.0
681581,340.0
681710,293.0
681716,329.0
681752,322.0
681798,311.0
681961,103.0
681964,75.0
681971,0.0
681984,333.0
682051,327.0
682056,294.0
682058,327.0
682107,342.0
682163,28.0
682223,299.0
682289,34.0
682316,340.0
682343,290.0
682364,228.0
682366,41.0
682375,325.0
682409,326.0
682480,311.0
682483,314.0
682538,286.0
682627,339.0
682728,91.0
682731,111.0
682887,294.0
682913,209.0
683002,328.0
683054,29.0
683120,340.0
683140,336.0
683145,321.0
683164,301.0
683172,27.0
683202,312.0
683275,339.0
683301,84.0
683315,61.0
683338,47.0
683420,282.0
683465,56.0
683536,336.0
683548,335.0
683592,292.0
683618,297.0
683630,305.0
683664,326.0
683705,294.0
683742,335.0
683768,48.0
683779,320.0
683783,319.0
683792,91.0
683802,10.0
683817,335.0
683838,293.0
683935,319.0
683947,93.0
683987,312.0
683993,83.0
684055,318.0
684072,335.0
684098,292.0
684184,332.0
684250,334.0
684273,318.0
684319,279.0
684329,299.0
684375,325.0
684420,333.0
684459,166.0
684467,304.0
684502,74.0
684525,27.0
684607,62.0
684615,306.0
684641,48.0
684681,307.0
684687,332.0
684704,322.0
684736,47.0
684833,292.0
684890,44.0
684931,314.0
684971,285.0
684982,1.0
685000,255.0
685009,326.0
685052,320.0
685079,320.0
685201,307.0
685228,279.0
685257,287.0
685267,318.0
685318,294.0
685391,307.0
685453,286.0
685506,45.0
685592,276.0
685599,13.0
685602,110.0
685653,325.0
685702,291.0
685740,57.0
685776,310.0
685779,285.0
685812,314.0
685829,327.0
685830,327.0
685841,327.0
685842,327.0
685861,76.0
685900,307.0
686074,301.0
686093,42.0
686128,298.0
686182,298.0
686191,154.0
686200,298.0
686201,42.0
686266,32.0
686286,322.0
686378,322.0
686402,319.0
686530,69.0
686596,322.0
686633,72.0
686667,301.0
686670,322.0
686688,195.0
686703,60.0
686725,305.0
686752,65.0
686762,319.0
686791,297.0
686822,294.0
686837,322.0
686938,321.0
686940,321.0
686953,276.0
686987,301.0
687004,284.0
687030,79.0
687037,312.0
687060,297.0
687105,67.0
687122,321.0
687154,61.0
687157,297.0
687173,299.0
687185,292.0
687217,266.0
687256,23.0
687301,300.0
687326,304.0
687369,70.0
687378,321.0
687379,321.0
687402,321.0
687404,320.0
687406,320.0
687421,307.0
687444,60.0
687533,315.0
687566,320.0
687575,320.0
687578,57.0
687683,270.0
687688,300.0
687769,292.0
687822,92.0
687977,69.0
687978,63.0
688000,15.0
688011,313.0
688106,163.0
688130,311.0
688135,315.0
688144,204.0
688167,287.0
688208,212.0
688263,301.0
688301,314.0
688376,298.0
688398,297.0
688513,297.0
688519,315.0
688522,2.0
688545,12.0
688599,304.0
688600,313.0
688638,298.0
688710,49.0
688927,64.0
688954,276.0
688997,126.0
689069,314.0
689089,273.0
689094,273.0
689095,273.0
689097,273.0
689107,266.0
689112,16.0
689113,273.0
689124,267.0
689129,267.0
689131,292.0
689132,274.0
689139,267.0
689141,267.0
689147,274.0
689148,267.0
689157,267.0
689173,30.0
689178,266.0
689180,2.0
689185,274.0
689187,305.0
689228,278.0
689230,265.0
689265,278.0
689267,278.0
689274,278.0
689287,313.0
689298,311.0
689329,307.0
689333,298.0
689350,11.0
689397,292.0
689406,312.0
689478,5.0
689487,312.0
689493,196.0
689563,300.0
689628,39.0
689662,313.0
689665,313.0
689727,305.0
689768,304.0
689775,292.0
689778,51.0
689808,116.0
689828,292.0
689896,179.0
689925,180.0
689936,285.0
689952,35.0
689975,267.0
690003,273.0
690089,279.0
690102,279.0
690116,278.0
690211,311.0
690235,60.0
690318,311.0
690319,311.0
690329,14.0
690359,276.0
690366,197.0
690384,311.0
690430,126.0
690469,301.0
690548,294.0
690554,44.0
690766,300.0
690767,299.0
690825,57.0
690902,278.0
690940,35.0
690967,291.0
691006,290.0
691026,265.0
691028,109.0
691094,299.0
691106,307.0
691122,307.0
691272,102.0
691286,45.0
691312,285.0
691343,48.0
691353,117.0
691367,18.0
691411,133.0
691413,306.0
691509,33.0
691514,300.0
691663,29.0
691683,289.0
691717,305.0
691815,3.0
691835,289.0
691851,305.0
691856,292.0
691867,42.0
691869,292.0
691907,279.0
691997,294.0
692164,304.0
692175,298.0
692181,304.0
692196,304.0
692207,279.0
692215,291.0
692355,297.0
692384,191.0
692392,38.0
692473,301.0
692474,301.0
692479,148.0
692482,301.0
692484,301.0
692496,291.0
692502,301.0
692515,301.0
692518,301.0
692521,301.0
692522,301.0
692525,301.0
692528,51.0
692532,20.0
692537,51.0
692540,51.0
692542,91.0
692544,301.0
692547,301.0
692553,297.0
692572,298.0
692609,292.0
692625,51.0
692629,44.0
692647,133.0
692805,292.0
692826,301.0
692827,294.0
692855,28.0
692871,22.0
692897,81.0
692907,300.0
692908,292.0
692914,15.0
692918,301.0
692920,292.0
692936,274.0
692943,291.0
692961,16.0
693091,277.0
693098,287.0
693116,50.0
693127,48.0
693213,291.0
693230,292.0
693269,19.0
693297,299.0
693333,7.0
693352,21.0
693380,297.0
693514,283.0
693615,28.0
693620,35.0
693635,292.0
693643,49.0
693682,294.0
693692,283.0
693709,15.0
693744,49.0
693752,279.0
693793,292.0
693871,290.0
693899,294.0
693934,276.0
693983,44.0
694001,-14.0
694003,27.0
694078,292.0
694155,292.0
694190,292.0
694222,43.0
694329,41.0
694338,297.0
694339,42.0
694341,271.0
694342,297.0
694349,297.0
694380,81.0
694404,292.0
694448,83.0
694458,18.0
694473,271.0
694476,161.0
694490,266.0
694526,271.0
694554,44.0
694561,292.0
694576,294.0
694616,134.0
694682,21.0
694706,294.0
694792,294.0
694823,287.0
694857,286.0
694951,26.0
694974,187.0
694981,266.0
694983,283.0
695001,267.0
695014,279.0
695015,278.0
695021,267.0
695027,267.0
695031,274.0
695035,40.0
695044,267.0
695047,267.0
695049,267.0
695051,30.0
695054,267.0
695070,267.0
695075,267.0
695084,273.0
695125,42.0
695144,267.0
695148,267.0
695186,289.0
695205,275.0
695235,265.0
695247,275.0
695256,266.0
695259,275.0
695278,267.0
695298,169.0
695356,42.0
695405,291.0
695411,40.0
695434,292.0
695461,155.0
695475,273.0
695484,265.0
695510,273.0
695516,88.0
695528,183.0
695535,267.0
695613,292.0
695631,291.0
695654,285.0
695695,7.0
695941,42.0
695972,267.0
695981,54.0
695982,35.0
696007,284.0
696152,289.0
696203,285.0
696301,285.0
696316,139.0
696348,291.0
696440,273.0
696481,10.0
696527,40.0
696569,265.0
696595,77.0
696616,291.0
696634,16.0
696684,290.0
696692,87.0
696716,37.0
696724,283.0
696799,290.0
696803,158.0
696804,290.0
696844,279.0
696850,290.0
696890,89.0
697065,9.0
697119,49.0
697136,36.0
697148,0.0
697298,37.0
697319,13.0
697337,78.0
697345,285.0
697417,287.0
697428,285.0
697514,16.0
697525,286.0
697542,286.0
697561,286.0
697562,286.0
697574,278.0
697578,284.0
697649,286.0
697653,229.0
697754,284.0
697857,285.0
697868,6.0
697893,35.0
697909,140.0
697912,284.0
697959,285.0
697960,285.0
697964,285.0
698010,285.0
698025,8.0
698170,273.0
698180,284.0
698198,285.0
698199,285.0
698200,285.0
698201,285.0
698203,285.0
698204,285.0
698205,180.0
